province,occ_4_digit,female,lives_with_health_worker,lives_with_health_worker_1,lives_with_health_worker_2,lives_with_health_worker_3,age_60_plus,lives_with_age_60_plus,age_15_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_plus,lives_with_kids_17_under,lives_with_kids_5_under,lives_with_kids_6_12,lives_with_kids_13_17,lives_with_kids_6_17,lone_parent,multi_gen_hh,low_income_family,educ_lesshighschool,educ_highschool,educ_somecollege,educ_bachelor,main_earner_cf,main_earner_ef,main_earner_hh,language_spoken_not_english,immigrant,nonperm_res,visible_minority_1,visible_minority_2,unsuitable_dwelling,shelter_cost_income_ratio,low_income_nbhd,number_of_families,takes_public_transit,duration_of_commute,work_from_home,mental_health_sometimes,mental_health_always
NS,8421,.021096047,.15970077,.068436988,.026364166,.065125421,.23922174,.2709941,.083359599,.12977467,.13980792,.28251731,.21015224,.14417244,.010215845,.33065414,.1879335,.13110684,.12634067,.20435448,.022819193,.099352412,.27578306,.34712949,.38264707,.24353962,.026683886,.58530635,.57493192,.57503986,-.0022565424,-.0014172539,.0062406599,.031002609,.062487151,.050424043,12.302877,.012366181,20975.342,.0082801329,37.514347,.15916237,.091696247,.025135379
NS,8422,.11112717,.32943755,.099013336,.11694948,.13702947,.1085358,.2451428,.19757377,.13483919,.12293077,.19200131,.27780309,.075022146,-.00017023686,.19194345,.058251921,.058483947,.10129728,.15218222,.018538738,.033796798,.074286334,.31466487,.29272985,.30206037,.090544932,.52187556,.51885337,.50707018,.0028955725,.011048467,.000509337,.011652127,.045197818,.060672313,13.488199,.018868076,19307.074,.0190029,42.17672,.014237577,.12054516,.031805754
NS,8431,.30488813,.098504305,.042724784,.028395511,.027319843,.1849014,.28393149,.33134419,.12287058,.12533996,.1297742,.18087003,.077144474,.032656625,.35689718,.078536414,.10589283,.26070446,.31296209,.038355041,.043877661,.17293982,.38967061,.33059573,.21870194,.061031759,.47740304,.46473324,.42021731,.013136458,.015142567,.0095113236,.02783029,.057736207,.065101512,22.614532,.0059367367,21926.992,.013742585,14.713034,.20861565,.13365857,.044239569
NS,8432,.60329407,.058566272,.026419101,.022618387,.038518343,.16588145,.35355318,.27885088,.073209912,.091010831,.18368907,.30611566,.054447841,.012675854,.28397581,.054110948,.11307073,.2019511,.24552956,.015657261,.015272108,.24738614,.29508767,.28163323,.32849982,.09477935,.41047588,.39902794,.36972934,.021509141,.0010931588,-.00051902857,.012331697,.10547745,.053954758,16.923557,.0091693765,24268.916,.0054396256,17.486414,.13562568,.14642754,.046711024
NS,8441,.13136448,.13422148,.019012779,.040953416,.074103855,.1371458,.21422596,.18606992,.19302808,.19094482,.21391714,.14584212,.058053143,.012144798,.33617681,.13320066,.17478263,.17487788,.27073398,.036881756,.036673203,.06647899,.36189157,.30651036,.30847275,.023125373,.62279803,.61138183,.59369826,.0097695747,.000020677224,.0019571283,.012694987,.16794267,.052663047,17.930285,.05156811,17440.703,.0062781852,20.792816,.05086264,.12311247,.055934153
NS,8611,.45145589,.1659223,.034214374,.04847455,.08326257,.24985741,.45389408,.39203292,.065133721,.14776319,.094392918,.16777672,.11960518,.013295423,.38666341,.13706833,.1606365,.30230021,.33198914,.040297762,.10885695,.29455611,.5245356,.22338519,.14799784,.10408136,.32480377,.30642882,.26172736,.026219467,.021314126,.0027790933,.041174069,.046761513,.15465085,19.260715,.01679302,14014.69,.000013117146,17.703127,.064413875,.16610113,.011233046
NS,8612,.12840807,.13198237,.04207053,.045835357,.045668293,.14001366,.25680616,.38098004,.14485985,.095456921,.14428385,.16710632,.054324001,.01298907,.32712409,.084760025,.10741276,.21266384,.27221221,.033623628,.047464795,.21385054,.31919742,.3723048,.2393388,.069159076,.47164065,.44049087,.38438767,.0086685428,.0062495959,.0073559647,.039869569,.10853326,.08293955,31.560108,.038837768,72258.164,.040510952,19.945522,.043835558,.18284558,.062545635
NS,8613,.14181322,.12467843,.059448738,.012898742,.052377835,.19211514,.30150571,.17768525,.051052336,.14836223,.29237345,.21319042,.099070251,.018266093,.27421424,.10679342,.07910075,.1916088,.22597307,.039940882,.060023285,.22033602,.48273927,.2547729,.25268531,.0098025445,.59188461,.5788095,.51673025,-.000049369813,-.0003636512,.000043765234,.012416085,.23199558,.038441017,17.703775,.040678162,29071.785,.0099465987,26.231922,.040295202,.14109857,.050905704
NS,8614,.14624646,.17126219,.0037808316,.17498438,-.007700704,.17056081,.18937388,.20900849,.14338674,.12096219,.22015534,.22418541,.084664591,-.0023627125,.26136965,.13436455,.10225075,.14250115,.2743873,.0037677281,-.014644854,.020127397,.096027069,.56712294,.30698627,.029863775,.76702887,.68911082,.6648944,-.0037944308,.0010928544,.001826521,.072502673,.085661456,.088974908,25.860718,.020717975,25498.355,.25896719,25.009655,-.0062113404,.23324214,.1432828
NS,8615,.15018809,.12266326,.049166396,.051145911,.022240909,.081669472,.2240718,.16229004,.22116359,.18935131,.20695752,.20694838,.015141184,-.0018519923,.28810373,.15868159,.070713229,.13319062,.16412173,.090023331,.05849199,.023096683,.14706148,.46070313,.34926578,.042969611,.647255,.62769866,.58976579,-.00017760134,.0086300913,.000048261962,.0019690562,.041694243,.12662914,22.73251,.01736255,46505.75,.38226399,37.38924,-.0015704264,.097721852,.025710434
NS,8616,.22670572,.20789756,.094007984,.085873269,.027682673,.12845267,.27830306,.2883791,.26761726,.084625244,.14835641,.12863231,.088067338,-.0056775976,.31455225,.094254665,.16530609,.21260852,.28756195,.033000372,.040537849,.26734918,.23846874,.46331251,.16341579,.134803,.47930816,.43324378,.39181656,.0078787226,-.00048197483,-.00021785949,.037784815,.089748211,.086903885,15.907869,.0045553902,49674.113,.00067941821,33.427109,.093090884,.1975724,.11021213
NS,9211,.13706356,.2253238,.017238637,.15109451,.052026108,.1196344,.1298371,-.017533414,-.011733351,.45760617,.37022921,.20913053,-.0036879294,-.0040111421,.39994866,.18641444,.33701235,.20315291,.42385098,.016769828,.001079727,.029195148,.1756193,.24445233,.49815968,.081768744,.77878088,.79052246,.73603016,-.0090279849,.0035448275,-.0036264097,.011215152,.066758499,-.017668992,-87.005539,-.0040939227,82454.555,-.008453954,15.58533,-.013405128,.12832755,-.0049755536
NS,9212,.010394143,.21245731,.078663893,.068240143,.068712227,.12307084,.17882851,.027375124,.097259566,.30763009,.33486965,.20503908,.028097004,-.00027048407,.45414689,.11568001,.22609521,.25013712,.38062131,.069121167,.052596219,.0067469026,.1406998,.21993968,.60201782,.037342727,.92290634,.92375559,.92455846,.017453438,.014040017,-.00051582506,.009160514,.060226344,.044940915,16.145107,.016151171,74517.625,.030604111,25.745779,.013650862,.094211794,.0238524
NS,9213,.22498505,.16224967,.060657702,.0386841,.06228533,.1718481,.23649779,.013115868,.13468024,.18513303,.40778008,.20790339,.038851816,.012535595,.3510631,.090931654,.13993344,.18444486,.30095255,.057360739,.036025904,.063515738,.21231087,.30992585,.37977374,.097989552,.76059657,.74464202,.73395753,.013637891,.0094922734,-.0018698182,.02747982,.08548446,-.00060328154,13.103232,.028672729,29470.525,-.006298657,16.684002,.029700965,.1206593,.062280212
NS,9214,.10470963,.15727736,.094098277,.037938233,.024964571,.076231189,.097343579,-.0020987093,.12019271,.32460472,.32734036,.21316738,.016868651,-.000075088174,.43505874,.19032675,.14909576,.24610165,.31711021,.060110148,.037100393,.018158723,.16469908,.40418127,.38515204,.045967646,.89332885,.89442146,.89455962,-.00075701158,.01381442,.00019404083,.022914823,.059178654,.072683573,14.340339,.00026706234,38240.992,.022564698,18.58363,.016342036,.10255769,.036744516
NS,9215,.041047554,.13439295,.022151612,.10473723,.0066740033,.15004094,.14605795,.00021814012,.18610728,.30268344,.24371694,.26600689,.00076997303,.00049734657,.38962865,.1991258,.25769994,.065734327,.27560732,.0022049493,-.0068614176,.020516466,.020785846,.30836472,.55982047,.11102901,.91778278,.91729546,.91698569,-.0036072594,.00074114045,-.0027098099,-.0059085125,.024525084,.027194429,15.075812,.0011209131,44749.344,-.015225965,20.192154,.020892216,.13725297,.030631434
NS,9217,.52001864,.062165625,.052293487,-.0013015526,.011872759,.14679724,.2650511,-.03056049,.06856285,.097381681,.5006597,.36455104,-.001516805,.00092202355,.15949139,-.002399493,.068485916,.16681869,.17244412,.043454312,.003984917,-.017427642,.28242287,.53431523,.13851903,.044742841,.86463737,.86222768,.8625077,.051081333,.051064245,-.00084642507,-.0087989662,.048366889,.0035590213,4.0215549,-.0041878372,19445.621,-.0069030095,12.855579,.066273153,.029542707,.045759514
NS,9222,.20355436,.26545063,.090332896,.087152205,.091304004,.064370923,.17620595,.0038169436,.12902401,.3191022,.18543184,.37137586,-.0085695982,-.00018123077,.34995455,.10752752,.10335154,.23351806,.24499963,.023796294,.0094202422,-.0038427524,.14073947,.15811272,.53822315,.16292474,.59714514,.59841532,.60239118,-.00045041554,.0098966509,-.010609086,.0087090908,-.0052925758,.010761866,2.7675791,.00046217442,137778.73,-.00047848746,23.006992,.019930758,-.035518412,.011437625
NS,9224,.16284163,.0038904399,.0042280089,.00046811905,-.00062565878,.53636765,.53873301,-.0049327556,.14320856,.0055028573,.16232739,.51594454,-.0050794594,.18302891,.16527221,.011455235,.0031747296,.15619075,.15847561,-.0064057843,-.0019345619,.0058541335,.33786559,.3307969,.15640436,.1749332,.52226245,.52251995,.52060264,.00088572688,-5.9991144e-06,-.0028464682,-.0026929267,-.0058313659,.001781499,.90950108,-.0018921643,63833.652,.0047302563,18.447107,.013061959,.16742079,.0086059719
NS,9226,.028497338,.2611627,.042054728,.056853745,.16248757,.069952697,.16116883,.0006385934,.069026925,.45795777,.36282644,.11779345,-.0079015633,-.00034156811,.47073954,.18291473,.27668214,.11926977,.3590019,.0034953849,.037329327,-.0059783109,.09609282,.32581276,.51384187,.064252637,.91357994,.91280097,.85349095,-.0018319174,-.0065625277,.0025148953,-.0032173647,.046300024,.047945272,19.611399,.00053095573,75196,-.0049611717,21.97509,.00079575658,.083229452,.032725673
NS,9232,-.0050315713,.1741724,.046828158,.07319881,.051883601,.11268027,.16795887,.02933776,.23556049,.28163964,.29149881,.15232259,.0091463476,.00049440272,.46464828,.19246283,.35459295,.14767967,.39131749,.019471308,-.011467773,.036678247,-.010974777,.14092024,.77542704,.094627485,.85107011,.85392052,.85976851,.036035102,.06249667,-.00081929943,.031120555,.10827762,.026474753,47.49382,-.00055155257,63408.043,.19489937,73.118904,-.003442659,.20373684,.040820792
NS,9235,.18327479,.00302757,-.0014718223,-.0079150973,.0098228678,.079944998,.14831851,-.0029481575,.31193435,.19305383,.43845066,.059339456,.00022805668,-.000058163132,.28098494,.10497022,.08740516,.097133316,.17973982,.044035826,-.007108625,-.015886795,-.012031958,.53626895,.46952716,.0062358789,.8721661,.8784802,.88240355,-.0037378324,-.005667964,.0012360723,-.011065712,.003297478,-.0048598223,11.44175,.0017790981,39592.434,-.012821466,20.307693,-.0017052807,.11046167,-.0033121742
NS,9241,.021253843,.22128974,.048515469,.11566656,.065306313,.14050415,.19174634,.057746235,.14727646,.18409199,.25244462,.2921817,.066107571,.00015147561,.29551071,.11858826,.14163123,.13333945,.22776908,.022122193,.024683511,.021553047,.021925533,.069546834,.81608939,.092438303,.83798283,.82584822,.80965805,.0035657797,.0047078854,.0051930831,.013264867,.079926163,.028814135,17.299946,.0094585745,68308.555,.010157858,23.182875,-.0029723002,.19738975,.069161154
NS,9243,.10489359,.13147914,.051004101,.089158826,.015886985,.091705494,.15863469,.047046535,.17583613,.18492176,.37077826,.20498174,.01602038,.00041523069,.41313228,.13807102,.24788296,.12530778,.34240627,.083972871,.052869473,.089774713,.068783708,.25896627,.48819578,.18405432,.73069656,.70465094,.68569738,.03063339,-.0020452435,-.0013336852,.017634071,.11063554,.021697605,17.595087,.046205591,81454.414,.018437,21.833977,.030625045,.14436291,.033402748
NS,9411,.16267927,.36968929,.052699089,.22256941,.094562978,.11860354,.10574158,.023492631,.15554036,.36978355,.23797034,.19095992,.023022916,-.00076969014,.35187447,.078827523,.16768701,.094843507,.26204598,.10316924,.11693305,.12532288,.16407825,.33875117,.44649589,.050674714,.88113904,.88364351,.90075374,.0076423129,.0021294046,-.0014775323,-.015155437,.036253575,.015276594,-13.256595,-.00018439069,24740.021,-.03599659,24.827414,.0049347635,.13589279,.0050462931
NS,9414,-.0044361581,.079840943,-.0027408251,.046872027,.035724074,.083847724,.11728878,.026218712,.38454005,.2467083,.12602915,.1785973,.039523087,-.0016165683,.23881684,.14331418,.19795021,.11749336,.24064538,-.007056105,.033636402,.059147563,.26673397,.21664257,.39730412,.11931936,.93618327,.93771875,.93746006,-.0013700933,.026407177,-.0004214069,.0012881171,-.0055829226,.031969115,-15.569519,-.0013606391,94270.094,.043628279,23.712523,-.0033324428,.16775091,.037295148
NS,9416,.083562449,.096064694,.038725022,.0099796383,.046754409,.077876963,.14346111,.043182366,.22009222,.28328043,.28371668,.13131221,.012225054,.026191093,.28695807,.074479222,.16820394,.12245097,.2555697,.050137859,.033944048,.047310088,.22729538,.47648638,.23815989,.058058389,.7823956,.78113919,.68309265,.0033549713,.0082112094,.0012494838,.012906744,.10232341,.1117747,132.58142,.0001589962,75617.031,-.0033713668,23.687515,-.0027623293,.32683685,.16945261
NS,9417,-.005487341,.32354537,.0020170594,.095417798,.22588974,-.028905448,.0682908,.28372663,.23498952,.24241768,.20692086,.030382119,-.0078438744,.0094071086,.43659046,.13898475,.28485024,.10887031,.29925427,.087284572,.088336408,.020953607,.079432264,.2350374,.72301859,-.037488215,.14371163,.13236135,.13068257,.0039581303,.010642329,.0014498318,.010297768,.022618376,.011780718,336.82257,.0010241084,65112.91,-.00019839872,26.048658,.02002334,.35220784,.15524895
NS,9418,.24961157,.03408201,.033075161,-.0021814927,.0019535571,.12772153,.23997955,.053840209,.089020722,.20871797,.45792815,.092983946,.099983342,-.0024743234,.33787453,.099141143,.19687031,.083481789,.27117103,.010049527,.0081175081,.097006947,.13587134,.53544086,.32366964,.0050182436,.79290938,.79813445,.77514923,.0054258546,.033812847,-.0016837569,.0057432209,-.014952775,.17251091,-79.128288,-.0023051687,6998.5195,.03002898,18.693842,.0321941,.080196716,.0046038926
NS,9421,.38088688,.12957843,.13402387,.0035767891,-.0082033649,.029523868,.11165927,.124935,.15987961,.4038628,.15283948,.15928321,-.0016724158,.00087235728,.58719289,.084732257,.31399566,.38348615,.5019877,.11967901,.0015354898,.17560774,.21210688,.36368823,.20184729,.22235765,.51339823,.43401662,.44800436,.083061561,.090014145,-.00074047793,.085279137,.12539551,.0093239099,-8.7159634,.00032315776,76420.523,.014959823,19.571426,.099401593,.13765301,-.041785404
NS,9422,.21072748,.14099617,.019286871,.044251613,.077511936,.071710281,.11156456,.044831358,.27431169,.21598755,.32891223,.1193113,.016177006,.00046888407,.3960911,.19329058,.2040845,.19442245,.29402366,.11803503,.021894431,.083845586,.13029343,.51968288,.32986972,.02015405,.78017861,.75979614,.76193631,.0015231884,-.00013158083,-.00028525427,.01131818,.058835197,.056092966,4.2197442,.00055516546,36006.148,.011482297,18.598295,.00056303706,.23370431,.077489473
NS,9423,.13879107,.13991781,.029608453,.044535946,.065817282,.078313857,.16295074,.090646483,.23049527,.26106682,.23292609,.16935425,.015510699,3.8703729e-07,.37702745,.13149758,.16415752,.19372492,.30883315,.040729951,.028959807,.047466822,.076696716,.50884521,.34021816,.074239969,.77766979,.77793866,.75139773,.0048493873,.0047568404,.00066434289,.013564366,.0528767,.025864944,13.522099,.0076727779,11553.714,.012351383,21.373661,-.0002553568,.15588276,.043779258
NS,9431,.074676566,.16712442,.059750516,.063580953,.043283068,.12298059,.23656729,.11227147,.18000589,.24117257,.20837919,.19842011,.043480594,.016270207,.37651938,.15152152,.1835703,.18120781,.30489042,.028077852,.019570328,.063994616,.28920949,.38557011,.25173375,.073486716,.64935839,.64352167,.64426905,.0018103698,.029663602,-.00039271591,.022571696,.065780245,.055863485,29.003689,.022848681,15306.727,-.0090665873,18.168367,.065180033,.1607095,.022111513
NS,9432,.0078809541,.14887376,.0030408772,.0070730764,.13910505,.21847527,.21382166,.016154254,.14063926,.10538983,.15936925,.36267248,.21432966,.0014453201,.13305521,-.0082975486,.14079992,-.0062975213,.13226365,.10662467,.0024349911,-.0096471943,.097219363,.26266438,.54572326,.094393,.89480841,.89350128,.8895303,.00098601636,.0026150909,.0019741436,.0055477424,.0011518002,.0012299395,10.597754,.0020143874,1866.7422,-.0051417127,11.467267,-.0026421789,-.0047394261,.0010279715
NS,9433,.2035405,.096420988,-.00045655388,.050654996,.045763291,.00817452,.14269508,-.0020906094,.092532277,.33649051,.34596634,.23287898,-.006657863,.00088037981,.37899581,.073560447,.15524553,.31387839,.37217575,-.0070600719,-.0045088385,.048086282,-.024965249,.5989747,.36502033,.060970258,.93962967,.94510376,.88568282,-.0034146989,-.0050570848,.00075932639,-.0049242191,.066347301,.050033998,10.333059,-.0002287738,39997.898,-.0066076741,17.350267,-.0093404893,-.0029304251,-.0060853958
NS,9434,.025207747,.097803399,.0049687442,.043798033,.046232142,.20594665,.3048282,.1194298,.090492353,.26408455,.12989683,.29219514,.10576951,-.0018681863,.34860212,.11840606,.13048178,.16328028,.24924842,.044514067,.18866321,.074488103,.22844353,.28442854,.42814365,.058984324,.62264663,.5414114,.54479802,.0082046371,.027420605,-.00079090474,.049551506,.090358905,.036047146,-3.1332064,.0067330897,38109.191,.051554002,23.011175,.06889984,.17613301,.029682316
NS,9435,.17380416,.13749228,.10697151,.029350111,.0010477975,.059268665,.34887105,.2035874,.051480513,.11514144,.46463758,.1685341,-.0040507261,.00066970719,.3178975,.04337747,.061013356,.25564098,.31629655,-.0011245632,.078223161,.039090868,.4303444,.4525471,.11616666,.0009418542,.83285862,.83600563,.8355177,-.000078179874,-.0020072307,.00092874514,.055415202,.054932415,-.0048948326,20.289846,-.00064660236,95032.086,.0014967546,21.004337,-.0017064903,.12593713,.090701833
NS,9436,.060636867,.10448979,.0041979351,.1012778,-.00059109181,.18750152,.38276857,.0073210755,.23282136,.297723,.15883087,.31040666,-.008173299,.0010703674,.32485467,.05587393,.2355586,.18962607,.32415077,-.0017458671,.158399,.069116473,.18714905,.50250626,.2010214,.10932332,.80656105,.71764791,.72445583,.002414284,.0095282774,-.0018560472,.0034108702,-.007748222,.081488356,18.750179,.076755002,14609.648,-.010724014,24.163094,.015371544,.047108144,.047209211
NS,9437,.14843059,.1570105,.055101667,.039928544,.059610691,.26299015,.30915692,.059629478,.089232706,.089148432,.36355007,.27168518,.12713766,-.00038354727,.19544904,.059622422,.0063372417,.12275953,.13167898,.039697826,.04930184,.13190636,.32711291,.20950955,.45374259,.0096350051,.66472661,.65690601,.65390539,.0029365243,.069158942,-.00026388065,.067089334,.16211604,.075030521,70.857834,.0020090004,36123.352,.053688727,13.317491,.20882094,.20181759,.06270919
